CO2 (g/s),CO (g/s),HC (g/s),NOx (g/s),vel (mph),fuel (g/s),engine (rpm),elevation (m),phase_num
2.351084,0.00778,0.002017,0.059443,0,0.7431,650.05,295.21,1
2.35956,0.007797,0.002023,0.060063,0,0.738,649.4,295.2,1
2.353351,0.007739,0.002037,0.058923,0,0.7416,650.075,295.11,1
2.348047,0.007691,0.002026,0.058403,0,0.7399,649.875,295.1,1
2.348431,0.007685,0.002031,0.059222,0,0.738,651.275,295.01,1
2.349358,0.007739,0.002032,0.05885,0,0.7332,652.6,295,1
2.324387,0.00773,0.002037,0.05828,0,0.7021,649.15,294.82,1
2.323266,0.007703,0.002033,0.058425,0,0.697,650.65,294.8,1
2.302197,0.007713,0.002031,0.057038,0,0.7121,649.2,294.8,1
2.28997,0.007741,0.002029,0.056056,0,0.6989,649.275,294.8,1
2.271417,0.007716,0.002026,0.057008,0,0.7022,651.325,294.71,1
2.267987,0.007763,0.002038,0.056759,0,0.687,648.725,294.7,1
2.247593,0.007758,0.00203,0.056358,0,0.7038,650.275,294.61,1
2.239133,0.007774,0.002036,0.05649,0,0.705,650,294.6,1
2.246664,0.007753,0.002041,0.056595,0,0.7169,648.75,294.42,1
2.228557,0.007729,0.002043,0.056323,0,0.7119,651.725,294.4,1
2.219387,0.007686,0.002046,0.055768,0,0.697,649.1,294.04,1
2.222783,0.007688,0.00207,0.055165,0,0.6989,650.675,294,1
2.220477,0.007738,0.002069,0.055478,0,0.6903,649.575,293.55,1
2.220177,0.007699,0.002072,0.055897,0,0.697,649.625,293.5,1
2.227588,0.00767,0.002071,0.055434,0,0.707,650.55,293.14,1
2.224934,0.007686,0.002058,0.055196,0,0.6937,648.85,293.1,1
2.222015,0.007686,0.002052,0.054052,0,0.7055,650.85,292.92,1
2.230894,0.00769,0.002049,0.055551,0,0.6938,648.675,292.9,1
2.232324,0.007742,0.002045,0.056166,0,0.705,650.975,292.81,1
2.239462,0.007726,0.002052,0.056399,0,0.6885,649.975,292.8,1
2.242204,0.007722,0.002068,0.056081,0,0.7071,649.425,292.89,1
2.237576,0.007726,0.002054,0.056425,0,0.7055,650.2,292.9,1
2.232846,0.007671,0.002036,0.055897,0,0.697,650.125,293.08,1
2.255108,0.007661,0.002035,0.055453,0,0.7005,648.95,293.1,1
2.248493,0.007687,0.002054,0.056264,0,0.7055,650.35,293.37,1
2.234638,0.007666,0.00206,0.056509,0,0.697,650.725,293.4,1
2.217023,0.007653,0.002051,0.056687,0,0.707,649.875,293.58,1
2.241465,0.007741,0.002056,0.056266,0,0.6869,650.25,293.6,1
2.211984,0.007681,0.002046,0.054266,0,0.7055,651.875,293.78,1
2.178636,0.007629,0.002051,0.054179,0,0.64,653.95,293.8,1
2.170254,0.007595,0.00203,0.055064,0,0.6463,648.8,294.07,1
2.1538,0.00768,0.002013,0.053444,0,0.6235,648.6,294.1,1
2.145216,0.00765,0.002004,0.051616,0,0.6624,650.15,294.37,1
2.120042,0.007613,0.002015,0.051301,0,0.648,649.1,294.4,1
2.106663,0.007658,0.002018,0.052009,0,0.664,648.95,294.85,1
2.100788,0.007642,0.002046,0.052292,0,0.6547,650.45,294.9,1
2.106943,0.007639,0.002024,0.051707,0,0.6596,649.2,295.26,1
2.117946,0.007595,0.00202,0.052661,0,0.6725,649.6,295.3,1
2.147764,0.007668,0.002016,0.051831,0,0.6791,649.75,295.66,1
2.13566,0.007704,0.002038,0.051146,0,0.6758,650.225,295.7,1
2.141011,0.007735,0.002018,0.052655,0,0.664,649.95,295.97,1
2.133732,0.007748,0.002046,0.05273,0,0.6659,648.825,296,1
2.149448,0.007849,0.00206,0.053393,0,0.6725,650.675,296.27,1
2.122654,0.007801,0.00206,0.052692,0,0.6725,650.2,296.3,1
2.142266,0.007789,0.002037,0.051858,0,0.6656,650.325,296.48,1
2.147214,0.007776,0.002043,0.052407,0,0.6672,648.15,296.5,1
2.153706,0.007877,0.002061,0.052387,0,0.672,651.35,296.68,1
2.146761,0.007814,0.002064,0.052807,0,0.6659,648.975,296.7,1
2.146325,0.007893,0.002047,0.052252,0,0.6791,649.775,296.88,1
2.153153,0.007904,0.002062,0.052988,0,0.6692,651.075,296.9,1
2.137853,0.007902,0.002079,0.052707,0,0.6758,649.3,297.08,1
2.125753,0.007841,0.002072,0.053291,0,0.6659,649.5,297.1,1
2.131394,0.007823,0.00206,0.05299,0,0.6725,649.95,297.19,1
2.146099,0.007855,0.002079,0.051684,0,0.6659,650,297.2,1
2.13688,0.007825,0.002087,0.052064,0,0.6692,649.5,297.38,1
2.134597,0.007785,0.002078,0.052792,0,0.6725,650.05,297.4,1
2.133985,0.007807,0.002062,0.052696,0,0.6758,650.525,297.67,1
2.142763,0.007861,0.002082,0.050928,0,0.6691,648.425,297.7,1
2.143205,0.007824,0.002067,0.051754,0,0.6822,653.225,297.79,1
2.135721,0.007799,0.002057,0.052767,0,0.6446,652.1,297.8,1
2.136538,0.007804,0.002071,0.053967,0,0.6396,649.7,298.16,1
2.116169,0.007812,0.002089,0.053495,0,0.6315,650.825,298.2,1
2.075919,0.007788,0.002083,0.050135,0,0.6266,648.875,298.65,1
2.067505,0.007736,0.002076,0.050486,0,0.6364,649.375,298.7,1
2.069063,0.007807,0.002066,0.05033,0,0.6395,649.925,299.15,1
2.064061,0.007791,0.002069,0.049328,0,0.6268,651.125,299.2,1
2.047173,0.007723,0.002042,0.049598,0,0.6347,648.9,299.56,1
2.034841,0.007759,0.002046,0.05016,0,0.6428,651.225,299.6,1
2.039935,0.007777,0.002066,0.050553,0,0.6266,648.775,299.78,1
2.021399,0.007787,0.002081,0.049789,0,0.6395,650.025,299.8,1
2.027988,0.007755,0.002093,0.049767,0,0.6362,650.925,299.89,1
2.044655,0.007721,0.002082,0.050218,0,0.6332,649.9,299.9,1
2.048712,0.007745,0.002083,0.050354,0,0.6315,649.125,299.9,1
2.057112,0.007671,0.002087,0.049299,0,0.6428,650.025,299.9,1
2.039784,0.00765,0.002083,0.049533,0,0.6218,651.675,299.72,1
2.038189,0.0077,0.002076,0.050264,0,0.6267,649.575,299.7,1
2.040033,0.007722,0.002058,0.049724,0,0.6315,649.45,299.52,1
2.038965,0.007745,0.00205,0.049193,0,0.6349,649.125,299.5,1
2.043418,0.007707,0.002051,0.049806,0,0.6266,650.425,299.32,1
2.041053,0.007712,0.002055,0.050974,0,0.6364,649.825,299.3,1
2.03536,0.00772,0.002059,0.050713,0,0.6266,650.5,299.21,1
2.033563,0.007719,0.002058,0.049652,0,0.6283,649.475,299.2,1
2.029589,0.00769,0.002045,0.049217,0,0.6315,649.35,299.29,1
2.041719,0.007663,0.002062,0.049888,0,0.6349,650.45,299.3,1
2.045309,0.007667,0.002053,0.050414,0,0.6282,649.35,299.3,1
2.034805,0.007682,0.002054,0.050588,0,0.6315,651.2,299.3,1
2.040909,0.007663,0.002065,0.04973,0,0.6202,648.525,299.12,1
2.032908,0.007696,0.002068,0.050224,0,0.6349,648.925,299.1,1
2.026656,0.007741,0.002063,0.050223,0,0.6298,651.1,298.74,1
2.035591,0.007691,0.002064,0.050135,0,0.6268,649.475,298.7,1
2.046401,0.007716,0.002069,0.049995,0,0.6267,650.025,298.43,1
2.047328,0.00768,0.002085,0.050246,0,0.6315,650.65,298.4,1
2.044282,0.007645,0.002063,0.050732,0,0.6281,649.025,298.22,1
2.037243,0.00766,0.002068,0.05033,0,0.6301,651.075,298.2,1
2.048141,0.007659,0.00208,0.050752,0,0.6202,648.4,298.11,1
2.041623,0.007653,0.002087,0.050587,0,0.6573,649,298.1,1
2.038263,0.00766,0.002096,0.050594,0,0.6429,648.45,298.28,1
2.040177,0.007663,0.002092,0.050342,0,0.6496,649.075,298.3,1
2.05212,0.007704,0.00209,0.050481,0,0.6528,649.85,298.66,1
2.071934,0.007651,0.00209,0.050649,0,0.6624,650.425,298.7,1
2.078993,0.007639,0.002092,0.05045,0,0.6528,649.625,299.15,1
2.083671,0.007641,0.002107,0.050794,0,0.656,649.25,299.2,1
2.079921,0.007649,0.002092,0.051987,0,0.6592,649.575,299.65,1
2.087715,0.007654,0.002097,0.051646,0,0.656,650.55,299.7,1
2.11187,0.00764,0.002084,0.05158,0,0.6547,649.225,299.97,1
2.112049,0.007611,0.002089,0.051486,0,0.6709,649.45,300,1
2.121473,0.007585,0.002102,0.052996,0,0.6624,650.525,300.09,1
2.112047,0.007611,0.002111,0.052212,0,0.656,649.625,300.1,1
2.111806,0.007658,0.002081,0.051106,0,0.6624,650.475,300.01,1
2.12121,0.007606,0.002084,0.051476,0,0.656,650.05,300,1
2.124717,0.007615,0.002077,0.052189,0,0.6608,649.275,300.09,1
2.117122,0.007579,0.002086,0.05181,0,0.6592,649,300.1,1
2.134803,0.007577,0.002076,0.051803,0,0.6692,650.775,300.28,1
2.140253,0.007612,0.002089,0.052186,0,0.6592,650,300.3,1
2.14138,0.007626,0.002078,0.052426,0,0.6432,650.2,300.39,1
2.13034,0.007547,0.00208,0.052856,0,0.6645,649.825,300.4,1
2.134843,0.007542,0.002067,0.051407,0,0.6528,648.375,300.58,1
2.118844,0.007544,0.002084,0.051964,0,0.664,650.8,300.6,1
2.123673,0.007565,0.00208,0.052316,0,0.656,650.475,300.69,1
2.118405,0.007529,0.002062,0.051656,0,0.6592,648.8,300.7,1
2.133189,0.007549,0.002042,0.051627,0,0.6624,650.05,300.7,1
2.140976,0.007483,0.00205,0.051593,0,0.6656,650.4,300.7,1
2.121179,0.007495,0.002056,0.051683,0,0.64,654.475,300.34,1
2.105072,0.007464,0.002045,0.052638,0,0.6234,649.8,300.3,1
2.099431,0.007511,0.002039,0.052109,0,0.6134,648.825,299.94,1
2.077501,0.007488,0.002041,0.050711,0,0.6268,650.125,299.9,1
2.052176,0.007386,0.002044,0.048635,0,0.6166,649.75,299.72,1
2.034345,0.007344,0.002039,0.049085,0,0.6268,650.35,299.7,1
2.034213,0.007364,0.002047,0.049542,0,0.6134,649.4,299.52,1
2.027427,0.007377,0.002057,0.048297,0,0.6168,649.175,299.5,1
2.023977,0.007341,0.002062,0.048669,0,0.6202,650.875,299.41,1
2.011362,0.007338,0.002064,0.049764,0,0.6166,648.3,299.4,1
2.00602,0.007348,0.00207,0.048959,0,0.6315,650.8,299.49,1
2.004375,0.007339,0.002056,0.047317,0,0.6166,648.725,299.5,1
2.026785,0.007337,0.002063,0.047576,0,0.6415,636.825,299.68,1
2.058895,0.007336,0.002068,0.047873,0,0.7136,657,299.7,1
2.06633,0.007363,0.002069,0.048614,0,0.6656,650.175,299.88,1
2.107009,0.007342,0.002068,0.051225,0,0.6756,649.35,299.9,1
2.128106,0.007363,0.002083,0.053404,0,0.6724,649.8,300.08,1
2.127693,0.0074,0.00207,0.052724,0,0.6788,649.375,300.1,1
2.127136,0.007324,0.00207,0.053089,0,0.6758,650.325,300.19,1
2.154181,0.007324,0.002049,0.052881,0,0.6758,650.25,300.2,1
2.159149,0.007314,0.002048,0.051758,0,0.6758,649.7,300.2,1
2.155899,0.007284,0.00205,0.051973,0,0.6756,649.65,300.2,1
2.139677,0.007289,0.002073,0.052617,0,0.6724,649.95,300.2,1
2.150835,0.007343,0.00206,0.052653,0,0.6758,649.2,300.2,1
2.161928,0.007322,0.002052,0.053056,0,0.6758,649.9,300.2,1
2.163613,0.007266,0.00208,0.051874,0,0.6854,650.2,300.2,1
2.153385,0.007186,0.002086,0.052334,0,0.6758,650.275,300.29,1
2.143427,0.007147,0.002068,0.052056,0,0.6692,649.2,300.3,1
2.166661,0.007126,0.002061,0.05284,0,0.6692,649.975,300.57,1
2.171677,0.00714,0.002071,0.052639,0,0.6692,650.775,300.6,1
2.168562,0.007097,0.002071,0.052193,0,0.6758,649.625,300.69,1
2.160191,0.007061,0.002053,0.053017,0,0.679,649.6,300.7,1
2.173184,0.007137,0.002061,0.052759,0,0.6822,648.55,300.79,1
2.168982,0.007124,0.002057,0.05223,0,0.6788,649.675,300.8,1
2.160846,0.007086,0.002054,0.052618,0,0.682,648.9,300.62,1
2.181596,0.007052,0.002039,0.053083,0,0.6852,649.725,300.6,1
2.197935,0.007082,0.002055,0.052441,0,0.7088,649.8,300.42,1
2.199913,0.007059,0.002061,0.052225,0,0.6952,650.1,300.4,1
2.201437,0.007033,0.002057,0.053362,0,0.6918,649.75,300.67,1
2.212496,0.007047,0.002058,0.053559,0,0.6954,649.775,300.7,1
2.205449,0.00704,0.002071,0.052922,0,0.6954,650.075,300.88,1
2.213498,0.006995,0.002055,0.052474,0,0.6954,650.025,300.9,1
2.235765,0.006973,0.002061,0.0528,0,0.7088,650.175,301.08,1
2.263497,0.007009,0.002077,0.052494,0,0.6938,649.375,301.1,1
2.251242,0.007004,0.002096,0.054334,0,0.6986,650.475,301.37,1
2.253883,0.007002,0.002086,0.05476,0,0.6954,649.525,301.4,1
2.265065,0.007033,0.002078,0.054471,0,0.6954,649.825,301.85,1
2.272623,0.007068,0.002062,0.052453,0,0.6954,649.175,301.9,1
2.261526,0.007003,0.002091,0.053676,0,0.7088,650.85,302.44,1
2.254309,0.00701,0.002093,0.054197,0,0.6986,649.625,302.5,1
2.243213,0.00707,0.002086,0.055099,0,0.6986,649.55,302.95,1
2.254126,0.007092,0.002081,0.053943,0,0.7022,650.5,303,1
2.241721,0.007037,0.002094,0.053677,0,0.6988,649.275,303.27,1
2.227615,0.007,0.002098,0.052719,0,0.697,649.45,303.3,1
2.231782,0.006972,0.002095,0.053671,0,0.6918,649.925,303.39,1
2.237057,0.007015,0.002069,0.053084,0,0.7054,649.5,303.4,1
2.242472,0.007013,0.002095,0.05295,0,0.6986,650.65,303.4,1
2.247396,0.00699,0.002096,0.052624,0,0.6954,649.725,303.4,1
2.227278,0.006998,0.002083,0.053316,0,0.6986,650.675,303.4,1
2.239413,0.007005,0.002084,0.05385,0,0.6852,650.475,303.4,1
2.229847,0.006999,0.002103,0.053341,0,0.679,652.225,303.31,1
2.200461,0.006998,0.002107,0.052227,0,0.6694,649.1,303.3,1
2.187221,0.006941,0.002098,0.052113,0,0.679,650.25,303.21,1
2.180928,0.007021,0.002103,0.051036,0,0.6592,651.625,303.2,1
2.170178,0.007037,0.002108,0.050899,0,0.6592,649,303.11,1
2.137554,0.006987,0.00212,0.050626,0,0.6592,650.5,303.1,1
2.122179,0.006988,0.002121,0.050404,0,0.6528,650.175,303.01,1
2.098546,0.007007,0.002128,0.050336,0,0.6562,650.2,303,1
2.095949,0.007017,0.00211,0.049511,0,0.6494,649.55,302.82,1
2.090828,0.006979,0.002103,0.048939,0,0.6656,648.825,302.8,1
2.103015,0.006985,0.002093,0.049367,0,0.6624,650.75,302.71,1
2.085553,0.006955,0.002096,0.049845,0,0.6694,649.275,302.7,1
2.084162,0.006982,0.002116,0.050516,0,0.6528,650.375,302.52,1
2.074024,0.006973,0.002101,0.049856,0,0.6656,651.45,302.5,1
2.077209,0.006997,0.002078,0.048974,0,0.6528,648.925,302.41,1
2.097835,0.00693,0.002074,0.049168,0,0.6656,649.5,302.4,1
2.106185,0.006921,0.002072,0.049289,0,0.6624,650.025,302.31,1
2.089234,0.006909,0.002065,0.050797,0,0.6592,650.4,302.3,1
2.087695,0.006923,0.002089,0.050118,0,0.6528,649.925,302.21,1
2.082367,0.006979,0.002089,0.050001,0,0.6592,650.625,302.2,1
2.079846,0.006972,0.002088,0.049033,0,0.656,648.65,301.93,1
2.095857,0.006902,0.002055,0.04891,0,0.6592,650.4,301.9,1
2.107806,0.006915,0.002054,0.049211,0,0.6694,650.25,301.63,1
2.109009,0.006901,0.002045,0.049201,0,0.6528,649.9,301.6,1
2.096423,0.006927,0.002044,0.050053,0,0.6528,649.95,301.15,1
2.095614,0.007003,0.002044,0.049858,0,0.6528,649.075,301.1,1
2.084751,0.007002,0.002059,0.049485,0,0.6624,649.7,300.65,1
2.088524,0.006992,0.002077,0.049174,0,0.6592,650.425,300.6,1
2.095203,0.00694,0.002056,0.050614,0,0.6694,649.775,300.15,1
2.105681,0.006945,0,0.049676,0,0.6592,650.95,300.1,1
2.11525,0.006926,0,0.048843,0,0.6464,649.375,299.65,1
2.091624,0.006929,0,0.049536,0,0.6592,649.575,299.6,1
2.040161,0.003941,0.00024,0.037626,0,0.6626,715.375,287.43,1
2.314109,0.003901,0.000317,0.03711,0,0.4526,634.45,287.4,1
2.712927,0.003789,0.000414,0.037618,0,0.6805,685.45,287.33,1
3.328346,0.003734,0.000567,0.046585,0,1.0416,879.025,287.3,1
3.827222,0.003736,0.00073,0.059505,0,2.1091,1024.925,287.23,1
4.191381,0.004586,0.000875,0.06728,0,2.206,1092.35,287.2,1
4.284896,0.005406,0.000935,0.072251,0.0124,2.5882,1113.775,287.13,1
4.094087,0.005601,0.000924,0.067093,0.8673,2.7224,975.225,287.1,1
3.832432,0.006098,0.000881,0.056448,1.2948,0.5774,679.375,287.03,1
3.601295,0.006361,0.00083,0.04438,0.632,0.5343,646.5,287,1
3.668639,0.006427,0.000843,0.031093,0.4588,0.5493,651.575,286.93,1
4.345641,0.006382,0.000943,0.038547,0.2914,0.533,695.65,286.9,1
5.857404,0.006313,0.001031,0.054035,0.446,2.0547,1084.7,286.69,1
8.609067,0.006276,0.001513,0.061177,1.5676,2.5208,914.7,286.6,1
11.396601,0.007494,0.002982,0.082481,3.1605,2.8045,818.8,286.46,1
13.069709,0.019643,0.004347,0.141625,4.8829,5.2827,1195.775,286.4,1
13.047545,0.04128,0.00472,0.168196,6.7979,9.2316,1650.775,286.33,1
12.154429,0.069084,0.00445,0.143808,8.6626,9.709,1926.875,286.3,1
11.844671,0.08579,0.004018,0.077211,8.7866,3.0374,1584.15,286.37,1
12.824987,0.087029,0.004106,0.027688,8.5758,0.0394,1010.05,286.4,1
14.368422,0.077667,0.005196,0.028624,8.3404,1.5665,1174.875,286.33,1
15.287557,0.065447,0.006123,0.085008,8.607,4.6377,1481.3,286.3,1
15.109216,0.059439,0.006101,0.157522,10.3607,10.599,1709.95,286.37,1
14.918863,0.057725,0.005591,0.152528,11.7424,11.2425,1913.225,286.4,1
15.959607,0.056601,0.00517,0.081267,11.9032,3.7377,1572.375,286.33,1
18.338944,0.051158,0.005856,0.0323,11.6313,0.1673,1068.325,286.3,1
20.400179,0.04615,0.00729,0.069402,11.8416,4.182,1462.2,286.3,1
20.79948,0.044766,0.008061,0.165519,13.4093,10.3813,1605.975,286.3,1
19.863051,0.048346,0.007755,0.239623,15.1258,14.0206,1816.55,286.37,1
18.037683,0.050891,0.006967,0.203674,16.545,13.8382,1990.625,286.4,1
17.098378,0.050544,0.006137,0.088816,16.5946,3.0293,1475.45,286.4,1
18.379765,0.04554,0.00592,0.029055,16.6194,0.31,1088.55,286.4,1
21.030388,0.039725,0.006704,0.045215,16.5698,2.403,1357.825,286.26,1
23.940625,0.037271,0.007651,0.121159,17.1275,6.9161,1545.925,286.2,1
25.928108,0.039857,0.007974,0.205233,18.342,11.975,1658.725,286.2,1
25.767109,0.044289,0.007746,0.256893,19.7298,14.4485,1793.225,286.2,1
23.693484,0.046395,0.007293,0.24936,20.9258,14.1416,1898.675,286.2,1
20.586302,0.045257,0.006806,0.216773,21.719,11.38,1960.925,286.2,1
17.13119,0.039666,0.006212,0.158235,22.029,8.4545,1943,286.2,1
15.085446,0.032885,0.005662,0.068612,21.409,1.2729,1348.875,286.2,1
15.100352,0.026257,0.00553,0.022162,20.9382,0.1656,855.325,286.27,1
17.06651,0.022762,0.005949,0.030105,20.2195,1.369,1241.275,286.3,1
19.963489,0.024656,0.006553,0.082401,19.8662,5.6285,1305.35,286.58,1
22.928783,0.040114,0.007184,0.153888,20.1886,9.8107,1318.25,286.7,1
26.554888,0.064176,0.007675,0.221084,20.666,12.161,1350.325,287.05,1
29.399417,0.083029,0.00818,0.266714,21.1363,12.3264,1374.025,287.2,1
32.252683,0.091868,0.009125,0.288946,21.2789,12.1228,1396.75,287.62,1
34.331685,0.088561,0.010197,0.315533,21.5826,12.743,1416.6,287.8,1
35.496216,0.077446,0.0105,0.373488,22.1406,14.4351,1443.275,288.36,1
35.660662,0.065778,0.010129,0.410973,22.7909,16.6656,1483.4,288.6,1
35.567379,0.054223,0.009689,0.371492,23.1379,15.301,1513.675,289.09,1
35.375249,0.045132,0.009375,0.315581,23.5656,12.6083,1534.3,289.3,1
35.053275,0.03617,0.009201,0.294174,23.9066,12.7924,1557.825,289.86,1
34.693069,0.030335,0.009136,0.285242,24.0926,12.989,1582.35,290.1,1
34.20778,0.026408,0.009043,0.281713,24.6313,12.8856,1615.875,290.52,1
33.577838,0.023736,0.009005,0.273267,25.3564,12.7395,1651.325,290.7,1
32.22969,0.021887,0.008938,0.263616,25.8461,12.677,1689.175,290.84,1
30.267703,0.021174,0.008772,0.255093,26.4905,12.5506,1731.3,290.9,1
27.459063,0.019814,0.008565,0.236371,27.0666,12.157,1768.725,290.97,1
24.370964,0.019177,0.008412,0.210126,27.6803,10.8155,1802.5,291,1
20.325611,0.019118,0.008338,0.179308,28.3243,9.0756,1836.7,290.86,1
17.039652,0.019027,0.008402,0.1342,28.6528,7.0126,1858.225,290.8,1
12.519573,0.018325,0.008408,0.081513,28.814,3.9274,1858.1,290.45,1
9.516295,0.017217,0.008155,0.037606,28.8078,0.9118,1858.35,290.3,1
6.669545,0.015819,0.00763,0.013649,28.6032,0.0654,1847.5,289.81,1
4.940343,0.013784,0.007042,0.005545,28.4049,0.0561,1845.35,289.6,1
3.648414,0.010929,0.0064,0.00307,28.6962,0.049,1851.025,288.97,1
3.333453,0.008288,0.005854,0.00214,28.6591,0.0474,1850.55,288.7,1
4.014347,0.005816,0.005531,0.001682,28.7582,0.041,1851,287.93,1
5.349496,0.00444,0.005585,0.002373,28.7768,0.0691,1850.65,287.6,1
7.32086,0.003924,0.005748,0.027355,28.7707,1.0053,1887.125,287.11,1
8.981409,0.004335,0.006007,0.077078,29.4216,4.9115,1907.975,286.9,1
10.647046,0.007149,0.006307,0.108919,29.6881,5.6418,1938.975,286.34,1
11.632912,0.01028,0.006582,0.122695,29.8739,5.9764,1961.625,286.1,1
12.24993,0.013341,0.006873,0.122039,29.9913,5.625,1973.775,285.75,1
12.637858,0.015515,0.007108,0.115393,30.072,5.0362,1980.1,285.6,1
12.837107,0.017844,0.007292,0.106173,30.1836,4.8327,1974.075,285.46,1
12.883007,0.019141,0.007366,0.104607,29.7996,4.6985,1947.55,285.4,1
13.358396,0.019418,0.007302,0.114546,29.5827,5.4154,1913.975,285.4,1
15.162652,0.019781,0.007499,0.112182,29.217,6.1881,1914.45,285.4,1
18.970249,0.021074,0.008241,0.064777,28.9442,2.5175,1428.65,285.68,1
22.707965,0.026732,0.009332,0.076404,28.7892,3.8031,1326.675,285.8,1
28.158983,0.042998,0.010482,0.175795,29.1302,10.6977,1363.175,286.08,1
32.397909,0.060976,0.011386,0.302122,29.8427,13.6695,1401.225,286.2,1
36.621399,0.078352,0.011845,0.411169,30.7598,16.3704,1443.825,286.34,1
39.483543,0.08444,0.012098,0.462096,31.6956,16.8361,1487.675,286.4,1
42.294829,0.080316,0.012346,0.466657,32.7056,17.1465,1534.6,286.54,1
43.173846,0.069757,0.012567,0.456767,33.5607,17.3921,1577.575,286.6,1
42.39176,0.055829,0.012829,0.441215,34.3662,17.2856,1618.35,286.53,1
39.095944,0.045726,0.013005,0.426511,35.3641,17.392,1656.55,286.5,1
33.734048,0.036321,0.012704,0.415051,36.1694,17.4893,1698.25,287.06,1
30.479712,0.030995,0.011818,0.328584,36.8637,17.1498,1784.825,287.3,1
28.336801,0.027845,0.010894,0.136815,36.7893,7.38,1515.05,287.37,1
28.183999,0.032906,0.010348,0.053925,36.436,0.8904,1125.3,287.4,1
29.921228,0.059461,0.010312,0.108482,36.5662,7.9849,1243.725,287.19,1
31.924531,0.105114,0.010704,0.220092,36.8513,12.6525,1260.55,287.1,1
34.515154,0.166177,0.011207,0.343447,37.5202,14.8796,1281.2,287.17,1
36.383496,0.203855,0.011712,0.431052,38.0532,15.2618,1302.65,287.2,1
38.232355,0.213148,0.012114,0.471123,38.6173,15.5305,1323.875,287.13,1
39.48417,0.190858,0.012448,0.487684,39.3482,15.6717,1345.95,287.1,1
41.292721,0.154279,0.012716,0.492905,39.9928,15.8868,1369.5,287.03,1
42.115409,0.122293,0.013052,0.489781,40.7303,15.9655,1390.075,287,1
42.896424,0.089719,0.013386,0.488817,41.102,16.41,1413.4,287,1
43.446529,0.068366,0.013792,0.48851,41.796,16.4111,1432.8,287,1
44.13445,0.050769,0.014211,0.483875,42.2609,16.8015,1450.975,287.07,1
44.479339,0.041221,0.014561,0.478096,42.6759,16.7293,1464.9,287.1,1
44.84231,0.033785,0.014923,0.476563,42.8927,16.941,1477.775,287.38,1
45.125422,0.02962,0.015233,0.477881,43.3202,17.1838,1485.7,287.5,1
45.242481,0.027951,0.015388,0.478327,43.3574,17.2809,1488.875,287.92,1
45.418867,0.025975,0.015559,0.481234,43.4566,17.0524,1489.225,288.1,1
45.641789,0.023724,0.015787,0.48231,43.4938,17.2775,1486.15,288.38,1
45.521591,0.02325,0.015927,0.481595,43.2768,17.0214,1484.275,288.5,1
45.358572,0.023164,0.01599,0.478157,43.469,17.023,1482.325,289.41,1
45.408253,0.023191,0.016031,0.475689,43.2149,17.105,1480.175,289.8,1
45.30214,0.023215,0.01603,0.471212,43.2211,17.1495,1478.1,290.64,1
45.261458,0.023001,0.016046,0.469434,42.8678,16.9148,1474.6,291,1
45.174338,0.022619,0.016022,0.465916,42.9855,17.0429,1473.275,291.91,1
45.116355,0.022585,0.01596,0.466741,43.0103,16.9691,1471.525,292.3,1
45.155146,0.022555,0.01589,0.47277,43.0103,16.9298,1468.975,293.21,1
45.071087,0.022561,0.015879,0.473666,42.8246,16.941,1467.375,293.6,1
45.036203,0.022567,0.01595,0.472027,42.9235,16.941,1464.825,294.58,1
44.979737,0.022557,0.01601,0.471234,43.0538,16.9427,1464.9,295,1
45.077328,0.022604,0.016125,0.473388,43.0042,16.9495,1466.275,295.77,1
45.164935,0.022573,0.016135,0.469576,42.8557,16.9362,1470.375,296.1,1
45.189802,0.022544,0.016131,0.470543,42.9482,16.9723,1476.75,296.87,1
45.390197,0.022493,0.01617,0.470871,43.4196,17.105,1484.975,297.2,1
45.417125,0.022516,0.016149,0.472207,43.6116,17.2383,1496.9,297.69,1
45.378099,0.022581,0.016126,0.473398,44.0146,17.2039,1510.95,297.9,1
45.462035,0.022652,0.016127,0.472113,44.4111,17.2445,1526.075,298.32,1
